index,x_mm,y_mm,z_mm
4394,49.09001,-32.17803,-14.01000
4395,62.12518,-31.06865,-14.16600
4396,66.84003,-27.74052,-14.01000
4397,34.39078,-23.30302,-14.16600
4398,30.78531,-17.20145,-14.01000
4399,37.16422,-14.70536,-14.01000
4400,53.25017,-12.48660,-14.01000
4401,59.90643,-11.37723,-14.01000
4402,40.49234,-9.15848,-14.01000
4403,37.71890,-3.33425,-14.16600
4404,43.82047,-45.21320,-13.69800
4405,37.16422,-42.71710,-13.85400
4406,37.99625,-41.05304,-13.69800
4407,53.80486,-39.11163,-13.69800
4408,62.95721,-37.17022,-13.69800
4409,29.12124,-33.84209,-13.69800
4410,49.64470,-32.73272,-13.69800
4411,63.23455,-31.62334,-13.85400
4412,35.50015,-29.12724,-13.69800
4413,34.66812,-24.41240,-13.69800
4414,30.78531,-17.75614,-13.69800
4415,66.00799,-13.87332,-13.85400
4416,44.92985,-11.65457,-13.85400
4417,33.28140,-10.54520,-13.85400
4418,33.00406,-7.77176,-13.69800
4419,38.55094,-2.77956,-13.69800
4420,51.03142,-44.38116,-13.54200
4421,35.77750,-41.60772,-13.38600
4422,52.69548,-39.38897,-13.54200
4423,29.67593,-37.17022,-13.38600
4424,47.42595,-33.84209,-13.38600
4425,35.50015,-32.17803,-13.54200
4426,36.33218,-31.06865,-13.38600
4427,35.22281,-27.18583,-13.38600
4428,31.06265,-23.02567,-13.38600
4429,30.78531,-15.53739,-13.38600
4430,53.80486,-11.93192,-13.38600
4431,60.46111,-10.54520,-13.54200
4432,33.00406,-7.21707,-13.38600
4433,38.27359,-2.22488,-13.54200
4434,33.55875,-43.27179,-13.07400
4435,35.50015,-40.49835,-13.23000
4436,56.57830,-38.83428,-13.23000
4437,61.57049,-35.78350,-13.07400
4438,61.01580,-33.56475,-13.07400
4439,35.50015,-31.90068,-13.07400
4440,66.28533,-29.40459,-13.07400
4441,67.39471,-24.41240,-13.07400
4442,67.39471,-18.86552,-13.07400
4443,30.78531,-14.42801,-13.07400
4444,51.58611,-11.37723,-13.07400
4445,61.57049,-9.99051,-13.23000
4446,41.04703,-6.10769,-13.23000
4447,38.27359,-1.39284,-13.07400
4448,34.11343,-42.71710,-12.76200
4449,37.71890,-40.77569,-12.76200
4450,54.91423,-38.83428,-12.91800
4451,61.01580,-35.78350,-12.76200
4452,29.12124,-33.28740,-12.76200
4453,30.50796,-31.90068,-12.76200
4454,37.16422,-29.68193,-12.76200
4455,31.06265,-23.85771,-12.91800
4456,30.78531,-17.75614,-12.76200
4457,64.62127,-12.76395,-12.76200
4458,59.07439,-10.54520,-12.76200
4459,43.26579,-8.04910,-12.76200
4460,41.04703,-2.77956,-12.91800
4461,36.05484,-44.10382,-12.45000
4462,36.05484,-41.88507,-12.45000
4463,48.53532,-39.38897,-12.45000
4464,34.66812,-37.72491,-12.45000
4465,44.92985,-34.39678,-12.60600
4466,63.51189,-32.73272,-12.45000
4467,64.34393,-30.79131,-12.45000
4468,66.84003,-25.52177,-12.45000
4469,66.84003,-19.97489,-12.45000
4470,30.50796,-14.42801,-12.60600
4471,54.91423,-10.82254,-12.45000
4472,46.03922,-9.15848,-12.45000
4473,42.15641,-4.72097,-12.45000
4474,37.16422,-44.65851,-12.13800
4475,45.76188,-42.16241,-12.13800
4476,37.16422,-40.77569,-12.13800
4477,50.47673,-39.11163,-12.13800
4478,44.92985,-35.50616,-12.29400
4479,65.45330,-32.45537,-12.13800
4480,36.05484,-28.84990,-12.29400
4481,37.44156,-24.41240,-12.13800
4482,30.78531,-17.75614,-12.13800
4483,64.62127,-12.20926,-12.13800
4484,31.06265,-9.43582,-12.29400
4485,43.54313,-6.10769,-12.13800
4486,37.16422,-1.39284,-12.13800
4487,44.37516,-44.10382,-11.82600
4488,44.92985,-41.60772,-11.98200
4489,44.37516,-40.22100,-11.82600
4490,29.95327,-38.27959,-11.98200
4491,44.37516,-35.22881,-11.82600
4492,35.22281,-31.06865,-11.82600
4493,35.77750,-27.18583,-11.82600
4494,31.33999,-20.52958,-11.82600
4495,32.44937,-13.87332,-11.82600
4496,57.68767,-9.99051,-11.98200
4497,46.59391,-8.04910,-11.82600
4498,43.26579,-2.77956,-11.98200
4499,33.00406,-43.27179,-11.51400
4500,37.16422,-41.60772,-11.67000
4501,47.14860,-40.22100,-11.51400
4502,59.35173,-39.11163,-11.51400
4503,44.09782,-34.95147,-11.51400
4504,31.61734,-30.79131,-11.51400
4505,36.60953,-26.35380,-11.51400
4506,66.28533,-17.20145,-11.51400
4507,30.78531,-9.99051,-11.51400
4508,60.46111,-9.15848,-11.51400
4509,44.65250,-4.44363,-11.51400
4510,41.04703,-0.28347,-11.51400
4511,42.71110,-42.43975,-11.20200
4512,42.98844,-40.49835,-11.20200
4513,53.80486,-39.66631,-11.20200
4514,63.23455,-38.27959,-11.35800
4515,63.51189,-33.84209,-11.20200
4516,34.94547,-29.68193,-11.20200
4517,66.84003,-24.41240,-11.20200
4518,64.89861,-15.53739,-11.35800
4519,52.14079,-9.43582,-11.35800
4520,48.81266,-8.04910,-11.20200
4521,34.11343,-2.77956,-11.20200
4522,41.60172,-43.27179,-11.04600
4523,45.48454,-41.88507,-10.89000
4524,44.92985,-40.22100,-10.89000
4525,51.03142,-38.27959,-11.04600
4526,30.78531,-34.39678,-10.89000
4527,33.00406,-28.29521,-10.89000
4528,31.89468,-22.74833,-10.89000
4529,64.34393,-14.70536,-10.89000
4530,62.12518,-9.71316,-10.89000
4531,49.09001,-7.21707,-10.89000
4532,34.94547,-2.22488,-11.04600
4533,41.60172,-43.82647,-10.73400
4534,33.55875,-41.60772,-10.57800
4535,59.90643,-40.77569,-10.57800
4536,64.06658,-38.83428,-10.57800
4537,63.51189,-34.95147,-10.57800
4538,36.05484,-28.57256,-10.57800
4539,31.89468,-23.30302,-10.57800
4540,64.34393,-14.70536,-10.57800
4541,30.78531,-8.32644,-10.57800
4542,47.14860,-5.55300,-10.73400
4543,37.71890,-1.39284,-10.57800
4544,44.09782,-42.71710,-10.26600
4545,46.03922,-40.77569,-10.26600
4546,31.33999,-38.83428,-10.26600
4547,63.23455,-35.50616,-10.42200
4548,66.28533,-29.95927,-10.26600
4549,66.28533,-25.52177,-10.26600
4550,30.78531,-14.98270,-10.26600
4551,54.91423,-8.88113,-10.42200
4552,51.30876,-6.66238,-10.26600
4553,33.83609,-1.94753,-10.26600
4554,44.92985,0.27122,-10.26600
4555,36.33218,-41.60772,-9.95400
4556,59.90643,-40.49835,-10.11000
4557,48.81266,-39.11163,-9.95400
4558,44.37516,-35.22881,-9.95400
4559,66.28533,-30.51396,-9.95400
4560,31.33999,-24.41240,-9.95400
4561,30.78531,-16.09208,-9.95400
4562,33.28140,-10.82254,-9.95400
4563,52.14079,-6.66238,-10.11000
4564,32.72671,-2.50222,-9.95400
4565,49.09001,-0.00612,-9.95400
4566,43.82047,-42.43975,-9.64200
4567,59.35173,-40.77569,-9.64200
4568,44.37516,-39.11163,-9.64200
4569,63.78924,-34.95147,-9.79800
4570,32.17202,-29.12724,-9.64200
4571,66.28533,-22.74833,-9.64200
4572,63.78924,-14.15067,-9.64200
4573,57.13298,-7.77176,-9.79800
4574,31.61734,-4.72097,-9.64200
4575,50.19938,-1.67019,-9.64200
4576,48.81266,1.10325,-9.79800
4577,37.44156,-42.16241,-9.33000
4578,58.24236,-40.49835,-9.48600
4579,43.26579,-39.11163,-9.33000
4580,64.89861,-36.33819,-9.33000
4581,31.61734,-31.34599,-9.33000
4582,33.28140,-24.68974,-9.33000
4583,65.73064,-16.64676,-9.33000
4584,62.12518,-10.54520,-9.48600
4585,31.33999,-5.55300,-9.33000
4586,34.94547,-1.94753,-9.33000
4587,45.48454,0.82591,-9.33000
4588,41.60172,-42.99444,-9.01800
4589,42.43375,-39.94366,-9.01800
4590,45.48454,-39.11163,-9.01800
4591,44.92985,-34.95147,-9.17400
4592,66.28533,-27.74052,-9.01800
4593,32.17202,-19.42020,-9.17400
4594,33.28140,-11.65457,-9.17400
4595,31.33999,-6.10769,-9.01800
4596,33.83609,-1.94753,-9.01800
4597,46.59391,0.82591,-9.01800
4598,34.94547,-42.43975,-8.70600
4599,42.15641,-40.22100,-8.70600
4600,57.13298,-39.66631,-8.70600
4601,64.89861,-37.44756,-8.70600
4602,32.17202,-29.40459,-8.86200
4603,34.11343,-21.63896,-8.70600
4604,31.06265,-13.31864,-8.86200
4605,58.79705,-6.93972,-8.70600
4606,37.71890,-2.50222,-8.70600
4607,53.80486,0.54856,-8.86200
4608,41.87906,-42.71710,-8.39400
4609,42.71110,-40.22100,-8.39400
4610,59.90643,-39.66631,-8.39400
4611,65.73064,-36.06084,-8.39400
4612,66.28533,-27.74052,-8.39400
4613,32.72671,-19.14286,-8.39400
4614,31.61734,-10.54520,-8.55000
4615,55.74627,-4.99832,-8.39400
4616,53.52751,-1.67019,-8.39400
4617,48.25798,2.48997,-8.39400
4618,36.60953,-41.33038,-8.08200
4619,47.98063,-39.38897,-8.08200
4620,64.06658,-38.27959,-8.08200
4621,33.55875,-27.18583,-8.08200
4622,65.45330,-19.14286,-8.08200
4623,61.57049,-11.09988,-8.23800
4624,55.19157,-3.88894,-8.08200
4625,43.26579,-0.56081,-8.23800
4626,36.88687,-42.71710,-7.77000
4627,46.03922,-40.22100,-7.77000
4628,47.42595,-38.83428,-7.77000
4629,33.00406,-35.50616,-7.77000
4630,65.73064,-25.52177,-7.77000
4631,31.89468,-16.09208,-7.77000
4632,59.90643,-9.15848,-7.77000
4633,34.11343,-2.22488,-7.77000
4634,54.91423,0.82591,-7.77000
4635,42.98844,-41.60772,-7.45800
4636,57.68767,-39.38897,-7.61400
4637,61.57049,-38.55694,-7.45800
4638,66.28533,-32.73272,-7.45800
4639,65.73064,-22.74833,-7.45800
4640,31.61734,-13.87332,-7.61400
4641,58.51970,-6.66238,-7.45800
4642,36.05484,-1.67019,-7.61400
4643,53.52751,2.21263,-7.45800
4644,34.66812,-40.49835,-7.14600
4645,50.47673,-39.11163,-7.14600
4646,48.81266,-38.00225,-7.14600
4647,66.28533,-28.29521,-7.14600
4648,33.55875,-19.42020,-7.14600
4649,60.73846,-11.09988,-7.14600
4650,33.00406,-3.33425,-7.14600
4651,45.76188,-0.56081,-7.14600
4652,38.27359,-42.99444,-6.83400
4653,47.70329,-39.66631,-6.83400
4654,48.25798,-38.55694,-6.83400
4655,33.55875,-32.73272,-6.83400
4656,65.73064,-22.19364,-6.83400
4657,64.06658,-13.87332,-6.83400
4658,48.25798,-8.32644,-6.99000
4659,39.93766,-3.05691,-6.83400
4660,44.37516,-0.28347,-6.83400
4661,37.71890,-42.99444,-6.52200
4662,33.83609,-38.83428,-6.67800
4663,56.57830,-38.55694,-6.52200
4664,33.83609,-35.50616,-6.67800
4665,34.11343,-25.52177,-6.52200
4666,33.28140,-17.20145,-6.67800
4667,59.62908,-9.43582,-6.52200
4668,58.51970,-7.21707,-6.52200
4669,55.19157,-2.22488,-6.52200
4670,45.48454,0.82591,-6.52200
4671,42.15641,-41.33038,-6.21000
4672,45.76188,-38.27959,-6.21000
4673,64.06658,-37.17022,-6.21000
4674,33.55875,-28.29521,-6.21000
4675,33.55875,-18.86552,-6.21000
4676,32.44937,-10.54520,-6.21000
4677,42.43375,-7.77176,-6.21000
4678,33.28140,-4.16628,-6.21000
4679,45.48454,-1.11550,-6.36600
4680,52.14079,2.21263,-6.36600
4681,44.92985,-40.22100,-5.89800
4682,56.57830,-38.55694,-5.89800
4683,66.28533,-32.73272,-5.89800
4684,65.73064,-22.74833,-5.89800
4685,64.06658,-14.98270,-5.89800
4686,45.76188,-9.43582,-5.89800
4687,33.00406,-7.21707,-5.89800
4688,42.71110,-2.77956,-6.05400
4689,46.59391,-0.00612,-6.05400
4690,41.04703,-42.43975,-5.58600
4691,43.26579,-38.55694,-5.58600
4692,34.66812,-37.17022,-5.58600
4693,66.28533,-28.84990,-5.58600
4694,46.87126,-22.74833,-5.58600
4695,33.55875,-14.98270,-5.58600
4696,48.81266,-9.15848,-5.58600
4697,44.37516,-6.93972,-5.58600
4698,38.55094,-2.22488,-5.58600
4699,47.70329,1.38060,-5.58600
4700,43.82047,-40.22100,-5.27400
4701,56.02361,-38.00225,-5.27400
4702,66.28533,-33.28740,-5.27400
4703,44.92985,-24.68974,-5.27400
4704,35.77750,-21.08427,-5.27400
4705,33.55875,-13.31864,-5.27400
4706,49.09001,-8.88113,-5.27400
4707,33.55875,-5.55300,-5.27400
4708,44.92985,-2.50222,-5.27400
4709,48.25798,1.38060,-5.27400
4710,44.92985,-39.66631,-4.96200
4711,61.01580,-37.44756,-4.96200
4712,66.28533,-29.40459,-4.96200
4713,65.73064,-24.41240,-4.96200
4714,64.62127,-18.86552,-4.96200
4715,33.28140,-11.09988,-5.11800
4716,33.55875,-7.77176,-4.96200
4717,43.54313,-3.33425,-4.96200
4718,52.69548,-0.56081,-5.11800
4719,36.60953,-40.77569,-4.65000
4720,57.13298,-37.72491,-4.80600
4721,34.66812,-33.28740,-4.65000
4722,44.09782,-26.63115,-4.65000
4723,47.14860,-23.58036,-4.65000
4724,35.22281,-18.31083,-4.65000
4725,59.90643,-11.09988,-4.80600
4726,56.30095,-5.55300,-4.65000
4727,54.35954,-3.05691,-4.65000
4728,50.47673,0.54856,-4.80600
4729,35.22281,-38.27959,-4.33800
4730,62.67986,-36.33819,-4.33800
4731,33.83609,-27.74052,-4.49400
4732,43.82047,-24.68974,-4.33800
4733,36.33218,-20.52958,-4.33800
4734,63.78924,-14.42801,-4.49400
4735,34.11343,-7.21707,-4.33800
4736,53.80486,-3.61160,-4.33800
4737,47.70329,-0.28347,-4.33800
4738,35.50015,-38.83428,-4.18200
4739,56.57830,-36.89288,-4.02600
4740,66.28533,-32.73272,-4.02600
4741,44.92985,-26.35380,-4.02600
4742,65.17596,-22.74833,-4.02600
4743,64.06658,-17.75614,-4.02600
4744,34.39078,-11.65457,-4.18200
4745,57.13298,-6.66238,-4.18200
4746,42.15641,-3.61160,-4.02600
4747,47.70329,-0.56081,-4.18200
4748,35.77750,-38.27959,-3.71400
4749,58.79705,-36.33819,-3.71400
4750,34.66812,-29.95927,-3.71400
4751,42.98844,-25.52177,-3.71400
4752,65.17596,-21.63896,-3.71400
4753,34.94547,-16.09208,-3.87000
4754,34.66812,-9.99051,-3.71400
4755,56.02361,-5.83035,-3.71400
4756,38.27359,-2.77956,-3.87000
4757,42.15641,-40.77569,-3.40200
4758,53.25017,-36.61553,-3.55800
4759,65.45330,-33.56475,-3.40200
4760,65.73064,-27.18583,-3.40200
4761,48.25798,-23.30302,-3.55800
4762,48.81266,-19.69755,-3.40200
4763,63.23455,-13.04129,-3.40200
4764,57.13298,-7.21707,-3.55800
4765,52.69548,-4.16628,-3.40200
4766,39.38297,-40.77569,-3.09000
4767,35.77750,-36.61553,-3.09000
4768,62.12518,-35.22881,-3.09000
4769,41.60172,-28.57256,-3.09000
4770,43.26579,-24.68974,-3.09000
4771,36.60953,-20.25224,-3.09000
4772,63.51189,-13.87332,-3.09000
4773,56.30095,-7.21707,-3.09000
4774,39.93766,-3.88894,-3.24600
4775,37.99625,-39.94366,-2.77800
4776,49.92204,-36.61553,-2.93400
4777,62.67986,-34.67412,-2.77800
4778,34.66812,-27.74052,-2.77800
4779,48.25798,-24.13505,-2.77800
4780,49.09001,-19.42020,-2.77800
4781,59.35173,-11.93192,-2.77800
4782,35.77750,-7.21707,-2.77800
4783,52.14079,-4.72097,-2.77800
4784,42.98844,-39.38897,-2.46600
4785,52.69548,-35.50616,-2.62200
4786,64.34393,-33.28740,-2.62200
4787,36.60953,-27.46318,-2.46600
4788,47.42595,-24.96708,-2.46600
4789,46.31657,-20.52958,-2.46600
4790,35.50015,-13.87332,-2.62200
4791,57.96502,-9.43582,-2.46600
4792,53.80486,-5.83035,-2.46600
4793,49.36735,-4.72097,-2.46600
4794,46.59391,-37.72491,-2.31000
4795,56.57830,-34.67412,-2.15400
4796,66.00799,-30.51396,-2.31000
4797,41.87906,-26.63115,-2.15400
4798,43.82047,-24.13505,-2.15400
4799,64.34393,-19.69755,-2.15400
4800,62.67986,-12.48660,-2.15400
4801,35.77750,-7.77176,-2.15400
4802,38.27359,-5.55300,-2.31000
4803,51.58611,-4.72097,-2.15400
4804,48.53532,-36.06084,-1.84200
4805,62.12518,-33.84209,-1.99800
4806,44.65250,-27.74052,-1.84200
4807,37.71890,-25.24443,-1.84200
4808,64.62127,-21.08427,-1.84200
4809,63.23455,-14.70536,-1.84200
4810,61.29314,-10.54520,-1.84200
4811,37.71890,-6.93972,-1.84200
4812,48.81266,-4.99832,-1.99800
4813,36.33218,-36.61553,-1.53000
4814,58.24236,-34.11943,-1.53000
4815,43.26579,-29.12724,-1.53000
4816,38.55094,-25.52177,-1.53000
4817,64.62127,-22.19364,-1.53000
4818,63.78924,-17.20145,-1.68600
4819,59.07439,-10.54520,-1.53000
4820,40.21500,-7.21707,-1.53000
4821,51.58611,-5.27566,-1.53000
4822,47.70329,-35.78350,-1.21800
4823,60.18377,-33.28740,-1.21800
4824,43.82047,-28.57256,-1.21800
4825,38.55094,-25.52177,-1.21800
4826,49.09001,-22.74833,-1.21800
4827,64.06658,-17.75614,-1.21800
4828,56.85564,-11.09988,-1.21800
4829,55.19157,-7.77176,-1.21800
4830,49.36735,-5.83035,-1.21800
4831,47.14860,-36.06084,-1.06200
4832,36.33218,-32.73272,-0.90600
4833,43.82047,-28.57256,-0.90600
4834,47.14860,-25.79912,-0.90600
4835,44.92985,-22.47099,-0.90600
4836,63.51189,-17.20145,-0.90600
4837,59.07439,-11.65457,-0.90600
4838,56.30095,-8.32644,-0.90600
4839,51.03142,-5.83035,-0.90600
4840,47.70329,-35.22881,-0.59400
4841,58.51970,-32.73272,-0.59400
4842,42.71110,-28.84990,-0.75000
4843,46.59391,-26.07646,-0.75000
4844,64.89861,-23.85771,-0.75000
4845,49.09001,-19.42020,-0.59400
4846,57.68767,-12.20926,-0.75000
4847,40.21500,-7.77176,-0.59400
4848,39.38297,-38.00225,-0.28200
4849,48.53532,-33.84209,-0.28200
4850,59.90643,-32.17803,-0.43800
4851,37.71890,-27.18583,-0.43800
4852,39.93766,-24.96708,-0.43800
4853,64.62127,-22.19364,-0.28200
4854,63.23455,-16.36942,-0.28200
4855,38.27359,-8.88113,-0.43800
4856,47.14860,-6.38504,-0.28200
4857,46.31657,-34.95147,0.03000
4858,36.33218,-31.62334,0.03000
4859,36.33218,-28.29521,0.03000
4860,40.76969,-24.96708,0.03000
4861,64.62127,-22.19364,0.03000
4862,62.40252,-15.53739,0.03000
4863,58.79705,-9.71316,0.03000
4864,48.25798,-6.93972,0.03000
4865,46.31657,-34.95147,0.34200
4866,58.79705,-31.62334,0.18600
4867,64.89861,-28.29521,0.18600
4868,37.44156,-24.96708,0.34200
4869,48.81266,-22.19364,0.18600
4870,37.99625,-16.64676,0.34200
4871,38.27359,-9.71316,0.34200
4872,44.92985,-7.21707,0.18600
4873,44.37516,-36.06084,0.49800
4874,50.47673,-31.06865,0.49800
4875,62.95721,-29.95927,0.65400
4876,36.33218,-25.52177,0.65400
4877,48.53532,-23.30302,0.65400
4878,63.78924,-19.97489,0.49800
4879,61.57049,-13.87332,0.49800
4880,40.49234,-8.32644,0.49800
4881,47.14860,-8.04910,0.65400
4882,37.44156,-34.39678,0.96600
4883,56.02361,-30.51396,0.81000
4884,57.68767,-29.68193,0.96600
4885,38.82828,-26.35380,0.96600
4886,38.27359,-24.13505,0.96600
4887,37.71890,-22.19364,0.81000
4888,48.25798,-19.97489,0.81000
4889,61.84783,-15.53739,0.96600
4890,57.13298,-10.26785,0.96600
4891,55.46892,-9.15848,0.96600
4892,43.26579,-36.06084,1.12200
4893,47.70329,-31.62334,1.12200
4894,57.68767,-29.40459,1.12200
4895,39.10563,-27.18583,1.27800
4896,64.62127,-24.96708,1.27800
4897,42.43375,-22.74833,1.27800
4898,47.42595,-20.52958,1.27800
4899,62.95721,-17.75614,1.27800
4900,58.24236,-11.37723,1.27800
4901,49.92204,-9.71316,1.27800
4902,39.38297,-35.50616,1.43400
4903,47.14860,-31.62334,1.43400
4904,56.57830,-28.84990,1.43400
4905,36.33218,-27.18583,1.59000
4906,64.06658,-25.52177,1.59000
4907,36.33218,-22.74833,1.59000
4908,48.25798,-21.08427,1.43400
4909,43.54313,-18.31083,1.59000
4910,58.79705,-12.48660,1.59000
4911,46.59391,-9.99051,1.43400
4912,39.38297,-34.95147,1.74600
4913,37.16422,-30.79131,1.90200
4914,61.01580,-28.29521,1.74600
4915,36.88687,-26.63115,1.90200
4916,36.33218,-24.41240,1.90200
4917,44.92985,-23.02567,1.90200
4918,47.70329,-21.36161,1.90200
4919,44.37516,-18.03348,1.90200
4920,58.24236,-12.20926,1.74600
4921,48.81266,-10.54520,1.74600
4922,42.15641,-34.67412,2.21400
4923,37.16422,-29.68193,2.21400
4924,56.02361,-27.74052,2.05800
4925,56.57830,-26.90849,2.21400
4926,46.31657,-24.96708,2.21400
4927,63.51189,-23.30302,2.21400
4928,40.49234,-21.91630,2.21400
4929,38.82828,-18.86552,2.05800
4930,59.62908,-14.42801,2.21400
4931,52.14079,-11.65457,2.05800
4932,44.92985,-10.54520,2.05800
4933,37.71890,-31.06865,2.37000
4934,49.36735,-28.57256,2.52600
4935,58.79705,-26.63115,2.37000
4936,45.76188,-25.52177,2.52600
4937,42.98844,-23.85771,2.52600
4938,63.23455,-22.19364,2.37000
4939,61.84783,-19.42020,2.52600
4940,58.51970,-14.98270,2.52600
4941,53.80486,-12.20926,2.37000
4942,39.93766,-10.82254,2.52600
4943,37.99625,-29.95927,2.83800
4944,50.47673,-27.74052,2.68200
4945,38.82828,-25.52177,2.68200
4946,57.13298,-24.96708,2.68200
4947,36.88687,-23.30302,2.83800
4948,42.98844,-21.08427,2.83800
4949,44.37516,-18.31083,2.68200
4950,56.02361,-14.15067,2.83800
4951,47.14860,-12.48660,2.83800
4952,41.60172,-33.01006,3.15000
4953,41.04703,-28.84990,2.99400
4954,44.09782,-26.63115,3.15000
4955,45.48454,-24.96708,2.99400
4956,55.74627,-23.85771,3.15000
4957,61.29314,-22.19364,3.15000
4958,60.73846,-19.97489,3.15000
4959,58.24236,-17.20145,2.99400
4960,39.38297,-13.87332,2.99400
4961,41.60172,-12.20926,2.99400
4962,43.54313,-30.51396,3.46200
4963,47.42595,-27.74052,3.46200
4964,43.82047,-25.52177,3.30600
4965,60.46111,-24.41240,3.30600
4966,50.47673,-23.30302,3.30600
4967,60.46111,-22.74833,3.30600
4968,56.02361,-21.63896,3.30600
4969,56.57830,-20.52958,3.30600
4970,58.79705,-19.42020,3.30600
4971,56.57830,-17.75614,3.30600
4972,51.58611,-14.15067,3.46200
4973,42.71110,-13.04129,3.46200
4974,43.82047,-29.40459,3.61800
4975,46.87126,-26.63115,3.77400
4976,43.26579,-23.30302,3.61800
4977,51.03142,-21.63896,3.61800
4978,52.14079,-19.97489,3.61800
4979,51.03142,-17.20145,3.61800
4980,49.64470,-14.98270,3.77400
4981,48.81266,-13.87332,3.61800
4982,43.82047,-28.84990,3.93000
4983,41.87906,-24.96708,4.08600
4984,48.81266,-21.63896,3.93000
4985,46.87126,-19.42020,4.08600
4986,49.36735,-17.20145,3.93000
4987,46.03922,-14.98270,3.93000
4988,43.26579,-28.29521,4.24200
4989,38.82828,-23.85771,4.24200
4990,40.49234,-20.52958,4.24200
4991,40.21500,-16.09208,4.39800
4992,39.93766,-27.18583,4.55400
4993,39.66031,-23.85771,4.71000
4994,45.48454,-19.42020,4.55400
4995,42.15641,-27.18583,4.86600
4996,43.82047,-22.74833,4.86600
4997,42.98844,-18.31083,5.02200
4998,41.04703,-23.30302,5.17800
4999,42.71110,-18.31083,5.17800
